t,x1,x2,x3,v1,v2,v3
0.7838464379310608,-2.102670192718506,4.989120006561279,6.329989433288574,-0.015390508119650564,-0.03460105945227277,-0.030473271570833987
0.0525914803147316,13.593977928161621,1.8785440921783447,7.207218170166016,0.023963671316850763,0.02440728060276653,-0.015856008895553584
0.8176428079605103,-2.7042391300201416,4.373739242553711,7.651403903961182,0.0017068949761955168,-0.00552777035216696,-0.006350947651744566
0.026665151119232178,13.156570434570312,-2.0092151165008545,5.672832012176514,-0.016510667999623085,-0.026163312625119808,0.0366605736423411
0.5809905529022217,3.053739547729492,8.14732551574707,7.076333522796631,-0.12716531411232246,-0.003257559131251546,-0.005546385070641286
0.059723883867263794,13.803046226501465,1.2289212942123413,5.936898231506348,0.005000679138181493,0.026120920042177382,0.007082817370703232
0.8385990262031555,-1.7945029735565186,1.4652214050292969,7.14162015914917,-0.027924157081379658,-0.02102130274145609,0.003155768579576523
0.027726244181394577,14.398649215698242,-0.28565865755081177,6.654428958892822,-0.004661901638046004,-0.04241507832127149,0.014956880639293494
0.027415214106440544,11.680912971496582,-2.490450382232666,5.574484348297119,-0.046645068685446295,0.009604667627011999,0.026764632363643532
0.053413111716508865,12.861680030822754,1.636903166770935,5.795709609985352,0.04823605227921333,0.014307152256639265,0.012520089477837091
0.9377875924110413,0.7030994296073914,3.5263397693634033,3.8883609771728516,0.0017752340279322,0.010535698231890352,0.014867673180758836
0.025773946195840836,13.160719871520996,-1.7946088314056396,7.1854166984558105,-0.055138186517987436,-0.034599191754766986,-0.0014916137855814514
0.8248770833015442,-2.316826343536377,4.457417964935303,4.594674110412598,-0.0037821546344449066,-0.05293411669141023,-0.02993862240760844
0.0267639122903347,12.078301429748535,-2.3746228218078613,6.632440567016602,-0.1038024437291327,0.018572967134194485,0.03478757187563939
0.054435405880212784,14.134780883789062,1.1827515363693237,6.058745861053467,0.0048732544382395675,0.032752410385827053,-0.0017608361553820464
0.06386012583971024,12.346383094787598,2.5454790592193604,6.033854007720947,0.01899017962869515,0.010967534797861318,0.0109123132082736
0.9594143629074097,-2.128328800201416,1.2386726140975952,3.1950557231903076,0.02952977927315314,-0.08942002741344919,-0.04479557915512297
0.8537670373916626,-2.805234432220459,-0.0031882631592452526,7.3781232833862305,-0.0013712759600642552,0.003056532623045524,-0.0010066100972791307
0.4548952877521515,6.463344573974609,5.39664888381958,7.952700614929199,-0.058916372554634985,0.010304809315786274,0.00011634406568399205
0.31038257479667664,8.03869342803955,6.9320831298828125,7.148593902587891,-0.08047984920504549,0.05688546733991639,-0.010484141479852873
0.06962557882070541,12.389201164245605,2.2396037578582764,5.886809825897217,0.021168338265208763,0.0015826308354772696,0.007082611923977596
0.8544239401817322,0.15405087172985077,4.127583026885986,6.7724528312683105,-0.03726560802368188,-0.017287295014088447,-0.012367708188778973
0.8729934692382812,-2.6033542156219482,2.929677963256836,4.24321985244751,-2.697785286134288e-06,-0.06730063267566117,-0.0510082466339781
0.7600260972976685,-2.1436238288879395,6.628201007843018,6.865589618682861,-0.022378016886633573,-0.02537695594425903,-0.03260230353728709
0.8228065967559814,-2.310044288635254,3.457047939300537,6.519044876098633,0.00042225942820518965,0.016181267378576364,-0.008373263533156003
0.8264432549476624,-2.1775600910186768,3.2927937507629395,7.263453006744385,-0.0037234666501669376,0.006683155525903456,-0.008732930192283975
0.9571664929389954,-2.017503023147583,1.2477182149887085,3.2972843647003174,0.04120696856575154,-0.0997099366535782,-0.045509130911988785
0.9526065587997437,-1.9091876745224,1.2142438888549805,3.42087459564209,0.034679434265273874,-0.08896935615574211,-0.04006993092598507
0.06656616181135178,14.126608848571777,2.108067035675049,6.01566219329834,0.008947109441369627,0.013605901363068497,0.0012787363475975748
0.9989681243896484,-1.6599630117416382,-0.32104843854904175,2.5999772548675537,0.010039027659835225,0.014096094137607726,0.009677790059582943
0.027717391029000282,12.446782112121582,-2.656196117401123,5.828904151916504,-0.07869997498642113,-0.020235734643986647,0.018703928008080697
0.06870206445455551,14.494918823242188,2.820131540298462,6.172757625579834,-0.0004916526914229162,-0.004061254270624361,-0.007270766883539581
0.837079644203186,-3.00136661529541,2.5696988105773926,7.827612400054932,0.002885576044682645,0.011204086987846827,-0.0035718013118193697
0.772750198841095,-1.412471890449524,5.924187660217285,6.351588726043701,-0.018573616677882605,-0.02863656331710859,-0.017188166968968892
0.6986795663833618,0.5681952238082886,7.9118428230285645,6.728751182556152,-0.1015470122211464,-0.014654178754091973,-0.02414386884742838
0.0270154420286417,12.749361038208008,0.14975973963737488,4.341184139251709,0.02245506770962502,0.05487555504516282,0.011125068856815953
0.02493639849126339,11.422131538391113,-2.269298791885376,7.094867706298828,-0.04312470791337515,0.024560776284669766,-0.01006698501627738
0.8034343123435974,-2.926382541656494,4.281890869140625,5.2477521896362305,-0.001375837292417273,-0.047510381240754414,-0.02852092793886707
0.8535965085029602,-0.7190141677856445,3.7407960891723633,6.110023498535156,-0.027103474195582,-0.007128310850310122,-0.008131544565542683
0.8105142712593079,-2.0071663856506348,3.7670390605926514,6.546730995178223,-0.011284528719420999,-0.008422621590185279,-0.02276150083939921
0.9991248250007629,-2.260451555252075,0.1329803466796875,2.231550931930542,0.026034321134492472,-0.043775189600690045,0.001848041027146612
0.026882430538535118,13.010088920593262,-2.0990703105926514,5.752876281738281,-0.02957514772078812,-0.03287665792478969,0.02664164240766812
0.8435643911361694,-2.6829912662506104,0.75419682264328,7.737692832946777,-0.009263323080415779,-0.027664738048264984,-0.007247396799693579
0.9982998371124268,-2.0899112224578857,0.44419723749160767,2.637166976928711,0.03161704537293799,-0.09104001012382272,-0.025219272469503933
0.9858711361885071,-1.594197392463684,0.6263584494590759,3.315526008605957,0.02107947944354185,-0.10133613672142654,-0.044817227844434475
0.8481438755989075,-2.7697885036468506,0.8026217818260193,7.70059871673584,-0.00412860759312188,-0.005683812328336418,-0.007029652323591329
0.19610059261322021,9.13908863067627,6.020567893981934,7.719492435455322,-0.08732957585180726,0.06978223405072025,0.013366612996237015
0.46455731987953186,5.148975849151611,7.954433917999268,7.878863334655762,-0.0956564354028223,0.03241017557008641,-0.011632827326397092
0.5748868584632874,3.090447187423706,8.091273307800293,7.962990760803223,-0.11404048908474551,-0.003712372526982573,-0.0047823515254135475
0.8340075016021729,-2.2525973320007324,1.6525375843048096,7.581736087799072,-0.014657338275705926,-0.0033204268669060036,-0.0009879704761713937
0.8429831266403198,-0.1486125886440277,3.8982954025268555,6.863290309906006,-0.04390416033912287,-0.017239199728095025,-0.001077702965227122
0.8393740653991699,-2.6441311836242676,2.360913038253784,6.352686882019043,0.0027648875070782515,-0.0033892328430191335,0.008754997038314827
0.8455745577812195,-2.7726786136627197,0.8817518353462219,6.968033790588379,-0.0036879139905345894,-0.01823479144769975,0.010194588185092082
0.027449261397123337,12.181903839111328,-2.5030739307403564,5.284907817840576,-0.07507611056901826,-0.016243309176889376,0.026878960353631003
0.44147294759750366,5.597047328948975,7.483861446380615,8.024856567382812,-0.08487451653352483,0.025970425127600106,0.01735336273813615
0.724574089050293,-0.8148677945137024,7.605099678039551,7.2200164794921875,-0.05693533901375975,-0.02231926327354047,-0.020387217363022538
0.843822181224823,-2.045961856842041,0.9639962315559387,7.443301200866699,-0.012160543181437269,-0.014873573029657668,-0.003259033055866528
0.25258028507232666,8.510035514831543,6.329486846923828,7.137391567230225,-0.09120473274295518,0.06194332499962777,-0.007853386819591494
0.5116557478904724,4.507116794586182,7.533034801483154,7.927769660949707,-0.1132746417977177,0.01623057147989992,-0.0012271063143732388
0.5816327929496765,2.7063679695129395,7.765995979309082,7.772277355194092,-0.13286894686163417,-0.0074547677725657815,-0.012083210128600506
0.019312262535095215,10.965658187866211,-0.7112400531768799,6.283504009246826,-0.0006068024683129311,0.09257324866114977,-0.04146462781277187
0.6002156138420105,2.2513351440429688,7.98114538192749,7.717803478240967,-0.12472363580905925,-0.00365396443792804,-0.013151798729999395
0.20635443925857544,8.995931625366211,5.760735988616943,7.451390266418457,-0.08345158006045054,0.06146425228851604,0.0030879825738234974
0.858483076095581,-0.38608795404434204,1.4895014762878418,7.733936309814453,-0.05123190548551534,-0.024252693355432134,-0.01331393251286689
0.2618508040904999,8.53882122039795,6.254356384277344,7.050661087036133,-0.08805682405704883,0.06418632179266444,-0.011785932867043564
0.9998500347137451,-1.7016280889511108,-0.2060958296060562,2.7657203674316406,0.013448735655566393,-0.0027614281162536467,0.00805920293429013
0.757082998752594,-1.7340569496154785,6.983231544494629,6.047476291656494,-0.042175307465917675,-0.04683722155528038,-0.03040319140997802
0.44230183959007263,5.340682029724121,8.03653335571289,7.131392955780029,-0.11879447651070453,0.028427489107872083,-0.0024796641577017036
0.7438449263572693,-1.6357702016830444,7.330900192260742,6.859329700469971,-0.03251371449414879,-0.025955197167269604,-0.022170314397454094
0.48442405462265015,5.1275954246521,8.24826717376709,6.800318717956543,-0.08409688200001607,0.01111005256886944,-0.0011322438828349538
