t,x1,x2,v1,v2
0.9915655255317688,2.7313750672759025,-8.03843499014014,0.025066450783328857,0.0821306307484084
0.8262308835983276,-1.5004444655257865,10.311056738929391,0.03548524907536721,0.16038881124283824
0.974441647529602,1.5778647753024975,-11.268646762459506,0.02039946891607917,0.027051589084750263
0.29256319999694824,-1.2028220926435582,-1.0296931528878792,0.03671871942476207,-0.27444197711754015
0.9897007346153259,2.382316521985903,-8.879889525717639,0.06842327786831881,0.12288049790006007
0.4377569854259491,-1.7380789555266383,1.3974036547878692,0.09042223192487862,-0.3441600863940466
0.983045220375061,2.0036619957391726,-9.447281260694917,0.04385061080459123,0.05438666778640051
0.24159348011016846,-0.840409831235876,-2.6864171500464322,0.09108746233548486,-0.3019347760213851
0.7672857642173767,5.128832914997478,7.234621755217681,-0.018906456165132434,-0.01349128593158176
0.9895732998847961,2.4912998899163954,-9.819422349073195,0.05654050323690054,0.07466387421396782
0.6310335993766785,-13.723768434197844,2.0462649046048598,0.010038451151199668,0.004294487187165238
0.5728036761283875,-3.081562590960533,3.305563961299211,0.11690656766374605,-0.2640232380367356
0.6174442768096924,4.539731402982581,-6.92769213906196,-0.044633970515548675,0.018859380285915314
0.6910008788108826,5.442827464512344,-7.416267931255082,-0.016016350960489797,0.03874092779708605
0.9007784128189087,0.28038607945419863,-8.078538767721334,0.06790617134673912,0.059131820121412465
0.6252233386039734,10.979193375883314,0.9352450941175688,0.032999745359532075,0.03490800852960944
0.6098862886428833,-3.1892981075630673,4.606696468540975,-0.045765693579392905,-0.1504851646926823
0.9892793893814087,3.02702542069821,-8.971979040279692,0.03374297156845199,0.07841605601589186
0.9851362705230713,0.968294064379272,-8.089468780856462,0.056831669439690466,0.05320523911860002
0.45246338844299316,-2.3350828771950742,1.5346193427392456,0.05803334543827891,-0.16490810606122316
0.41092947125434875,-2.544499996373509,1.4992723055097297,0.09242334173460333,-0.23478616067013347
0.9898359775543213,3.172649960351059,-8.82587216555855,0.06393516719887729,0.0862036961073764
0.07250586897134781,4.086358296928019,-1.8183440877265598,0.003092455376159276,-0.07329553801933278
0.7508069276809692,6.214298395382129,5.332192854010441,-0.04654481455482058,-0.000385175582521312
0.9917345643043518,2.3929523617078723,-7.126760144791326,0.018894850960693023,0.03362975640150531
0.06902466714382172,1.1582622900227464,1.6199189394097617,-0.028128356529996883,-0.01014591168990907
0.9906136393547058,-0.833611084677427,-9.202685381971996,0.04432911406655134,0.0868356031957708
0.9888320565223694,1.1621126393650554,-11.142061217160192,0.043318870696768805,0.030038682861704354
0.3034593462944031,-0.6249782479623491,-3.5403990315206784,0.1442211013942125,-0.26994549058788997
0.9065444469451904,4.53578191893614,-6.418851835815305,-0.038737302174666546,0.019610487630697407
0.9906838536262512,-0.47312878141993503,-9.629632451176109,0.04236996347241868,0.08344576034138583
0.8715139031410217,0.2770372987015029,-10.57724023202829,0.005536676095324467,0.03785753172757955
0.28457215428352356,-0.8366729065086025,-0.4009264866892186,0.06719348388820327,-0.2642729545001417
0.5632144212722778,-0.9192995335426101,-8.185777418812958,-0.028907251183331314,0.019850580206431098
0.985877513885498,0.7145282223235389,-7.920970033083416,0.05890672119423776,0.07601807989974857
0.009141908958554268,-5.976507673453303,-1.5696566158984113,0.17905317498533382,0.0066249901663479925
0.25567176938056946,2.291851348797738,-4.971687858842254,0.08692310424952607,-0.08272323579384533
0.8200565576553345,-1.1746878423750036,12.042425820968674,0.03175412250192176,0.2345110753124311
0.4803611636161804,-1.4418738271458622,-8.411543040293314,0.03245153991970387,0.051739218324710005
0.7881495952606201,8.849025037385974,9.282058874690378,0.04921850536197789,0.06341445839363408
0.20468252897262573,3.3771916056876368,-5.072421047565553,0.03717733986028872,-0.06263742323691543
0.9895654916763306,1.9560143757684676,-9.091706167709429,0.031202095150075247,0.11618174227650292
0.3570975363254547,-1.782212667864951,-9.220198869502934,0.03453894804997975,0.058388290787745184
0.9904159307479858,0.511158580166425,-9.928831567705199,0.09016517199208827,0.07366358648468821
0.2801910638809204,1.0548159737315999,-4.781200834461989,0.10493012046766009,-0.0349461956399542
0.28065401315689087,-0.7197624658116689,-2.8407568675766264,0.10197414744663658,-0.27895534009367307
0.9808084964752197,2.120646464671549,-9.188113392559785,0.059790987337596226,0.07982460702562842
0.9846603274345398,0.5693182926119149,-11.288623881217152,0.034237969889163784,0.019637781892555974
0.8138067722320557,0.22378431136064011,13.152719245735383,-0.15201786465583356,0.15082201371610418
0.3172866702079773,0.09099244549842316,-2.0378551950534614,0.10845344045111303,-0.2529331852500747
0.9848631620407104,2.0189909937530355,-8.703135039842604,0.03795412235264072,0.087048059840811
0.7876424193382263,8.887704966412082,8.998850269232264,0.01587458061555464,0.14270219060553013
0.31809163093566895,-0.19572347169219528,-2.5355264680914256,0.1067951185589247,-0.26113274693305333
0.9805952310562134,2.0917106020129186,-10.830522550818996,0.03612412129067349,0.07831015581900548
0.5246363282203674,-1.9454220909533235,2.2404444571547537,0.06278851514646659,-0.1655367920242354
0.600653350353241,-3.8031699163742134,4.164761696822121,0.03025592592354252,-0.13345757858585505
0.7342630624771118,1.709281924703636,-4.504151799368527,0.11623100375255765,-0.051499273584233465
0.3200214207172394,0.00604728907372421,-3.901076460507958,0.09995834171235717,-0.1345794297673586
0.9889074563980103,0.70980953077465,-9.19108659957318,0.047215465543132634,0.0873936709011429
0.9892481565475464,1.2395860387469442,-7.676216724761145,0.06848109242066051,0.08303103304889296
0.7900897860527039,9.375959496841382,8.898668619037858,0.0010123480362547192,0.05902683298732655
0.40158209204673767,-2.015827671721295,-10.69794287662896,-0.007708888814851812,0.02664291477032492
0.2450551837682724,2.506261754124334,-4.175070860400839,0.12922119316443265,-0.11042952443472837
0.9946423172950745,2.6256766122004387,-8.462904609758883,0.06367286048077542,0.09608147469072353
0.9986111521720886,3.1031726895049725,-7.205234140968756,0.03271216161804742,0.053752324838775976
0.6216186285018921,10.251288622263129,0.8618000384370805,0.044000160961800816,0.01795367605995002
0.8188471794128418,-1.3670549316164269,13.708519914367658,0.02098442542006933,-0.0005189083861619079
0.984556257724762,1.340098759614117,-10.738801609395196,0.0300801503733633,0.059732018700783616
0.6224586367607117,10.954520128294153,1.7033742895207633,-0.059247043127065704,-0.051790276293549355
0.4468013644218445,-1.4240609766483845,3.812815338017515,-0.034976283876045025,-0.09923661131892866
0.9890661239624023,1.5982567281904916,-6.847082871253529,0.03799319108596548,0.009789082609266492
0.22997687757015228,1.4990184014206491,-0.742080351926203,0.08987530402050622,-0.15117259517379497
0.9867045879364014,1.2908608719555927,-8.598888595547145,0.07898291420292318,0.12894825875480528
0.7889870405197144,9.318848158415227,8.321543082845023,0.03065255073631056,0.08739047139944486
0.14732258021831512,2.8827881305908516,-4.8714218375484934,-0.022590617312472812,0.008564526456220738
0.5439319014549255,13.100547340342686,2.170930773401662,0.01737694450105588,-0.033825968951689094
0.48873060941696167,-1.6973988282778634,-10.885868848979122,0.01768305317204807,0.001327139678141946
0.7568564414978027,5.4878209073551245,7.597235459813358,0.00921550209670551,0.0036015811412071
0.4228958785533905,4.708010363260252,-6.354347338850028,-0.0011944101215224455,-0.01360214147586057
0.3008832335472107,2.098583902819972,-4.309373643262311,0.08154657320833192,-0.0725198399384199
0.9884939193725586,2.4313835526727066,-7.601615072112471,0.006373716641817771,0.08699089734557693
0.9863950610160828,0.46210912139647675,-10.682873577163058,0.01575498197989262,0.022792944641160214
0.8917171359062195,-0.04028014435700392,-10.676053656204889,0.047327817567047153,0.040480767243339565
0.23801083862781525,-1.0717287602316994,-1.2492279553740822,0.022553993642128643,-0.27295348840702405
0.9883431196212769,1.186688756894295,-7.754715264572904,0.059548530200788936,0.08258575172744495
0.32650789618492126,-1.9009908685554422,-0.07525144171906056,0.09592173239291438,-0.3305915147714762
0.8655762076377869,3.9994414549416817,-6.431378476607885,0.002137398036202465,-0.02291936123874651
0.9894380569458008,4.180353348567901,-8.909617747666797,0.029398052177201803,0.06613234671348904
0.6338658928871155,-2.715945626671152,4.841120996993781,0.0018092023514080053,-0.1320474247665105
0.7702922821044922,5.778159428826961,7.434829144916388,-0.005018095982372514,0.004987233001689216
0.46428152918815613,-2.3903907297809144,3.6633027515190566,0.05121994624808729,-0.24306000106385317
0.987781286239624,1.3216255241706523,-10.873965871454542,0.030562316312539126,0.03291240777503392
0.9820308685302734,-0.6400743745480534,-8.605101929495829,0.08533400695536286,0.07584045513725007
0.21272818744182587,3.572612089805762,-4.206025812469038,-0.038181554945609986,-0.03932596587196891
0.8191098570823669,-1.179628137762531,12.829846869492663,0.028754382210598686,-0.02255014832490354
0.41640031337738037,-1.2553532288683236,2.247906830618599,-0.009733561659763721,-0.19089009720842148
0.5379291772842407,-2.23517470772034,3.123478546408574,0.03419261913518757,-0.12728793007523087
0.6642513871192932,-0.20387796902411048,-10.606743804808202,-0.009403418447651723,0.046317562075359336
0.9902520775794983,2.546349541080518,-8.408533589324275,0.07931047190133407,0.11358707443909802
0.9894536733627319,1.8991387587854385,-8.30491076810505,0.03929180117174079,0.0825854861494573
0.9908216595649719,0.7208878987696066,-9.4120077321735,0.05682071115561815,0.07516847808668842
0.00341488653793931,-5.798032483176336,-1.579538679553265,0.1026978039750313,0.06010446997149916
0.8228342533111572,-1.31113796868544,-10.793291272793953,0.023944330311640862,0.014087330392305262
0.9835679531097412,2.2632613765699827,-9.349118419731553,0.04127507903901921,0.058796828991416764
0.42796748876571655,-2.513433548146588,1.1687540093191042,0.1037998480288785,-0.3067145577474839
0.9618094563484192,-0.39545648810681916,-8.180916972017757,0.03899039660484564,0.04348539990415718
0.9979895353317261,4.457135701658099,-8.328319008721538,0.04019993803004585,0.06332745603149866
0.7026811838150024,5.239606788188028,-7.204187129704503,-0.022605369854582738,0.023273479283635025
0.98459792137146,0.8862940212074456,-7.821760183230099,0.0523105258504275,0.03988611817742031
0.18882007896900177,4.78690367868321,-5.478818963822444,0.03032551620171681,-0.0648656999675442
0.8298564553260803,-1.631596158858811,8.899693982579123,-0.04766951365306618,-0.1300624802513363
0.8208888173103333,-0.08659315261558337,11.737155911275437,0.12226833265015562,0.2133822311819081
0.9898541569709778,1.414366333563797,-8.60974975046896,0.05258384818604685,0.11826644398570892
0.3917808532714844,0.6091836914792335,-3.1216350552068177,0.09099212132975827,-0.21526955078240342
0.9928685426712036,2.2610953495007635,-8.942632065165421,0.07337573872065743,0.11599650171566325
0.9938412308692932,2.826314615800185,-8.46003826550434,0.07938306503415081,0.09037624962498991
0.9910375475883484,2.793804483579635,-7.13418511095275,0.0134595499736396,0.003515544609369567
0.592127799987793,-2.0844327678203225,5.622529348144352,-0.06429836712505481,-0.1609561091008464
0.9867851734161377,1.4964137225611438,-6.73593219806156,0.02477187187642383,0.0015758128500851722
0.8169043660163879,-0.5203234211814532,13.511634686716988,0.03456804797243318,0.011850732694754541
0.5853422284126282,-3.5804793155655887,4.099397422868099,0.052901011769022226,-0.1019238070813924
0.8156429529190063,-0.31485899413272855,13.274700177402172,-0.11330847281312798,0.1265549398889588
0.48406341671943665,-1.9867375600941177,-10.444177215052386,-0.011574801727385977,0.05807889021487476
0.7872107028961182,3.9758704787961263,-6.298294450591805,0.008607146431470963,-0.026083886812784528
0.5728530883789062,-3.841904084725755,4.257375183866279,0.01206200188172247,-0.12652339311569774
0.9900231957435608,2.5803985488363805,-9.367645501957593,0.029099830826294828,0.09698671293610527
0.2971458435058594,-0.15245251945624905,-2.5940311392984365,0.11209254407486534,-0.2780522884541407
0.9835003614425659,2.061209410950726,-7.658454158661916,0.02439149896333405,0.08628370978071856
0.3224623203277588,0.5638124997681655,-3.80333794990393,0.09109901815232858,-0.20916833120631334
0.9863092303276062,1.2837466529517811,-8.817814521303315,0.03897624202700136,0.06868235160896531
0.4811803996562958,-1.5791191844368284,-0.22784344091547162,0.09018625300206663,-0.3169517659178046
0.8199629187583923,-0.10733634740242884,11.392218458024818,0.07266144193516674,0.18612486019326724
0.9893261790275574,-1.005827428015165,-11.188147495121902,0.031074960167222904,0.0041114203707338206
0.9847253561019897,-0.7619592575584534,-9.576235636933223,0.05905459465780967,0.061919097610826396
0.9899218082427979,1.188730705062391,-7.515395355928374,0.06519941992800542,0.0523339694039941
0.39500197768211365,-0.4839650747439357,-1.4586218877897998,0.09385750986333247,-0.23581660533437937
0.9895004630088806,2.8580207508659177,-9.078199340673274,0.05545696970732563,0.08442308632247134
0.005329095758497715,-7.11076740316166,-1.2416017013671088,0.025769167890020917,-0.03143745670153248
0.6775103807449341,-13.638326312779704,2.302877965172564,0.0062312287550058115,-0.004148375965424148
0.16261544823646545,-0.12776288839301228,2.6831775267018627,-0.12199627979771865,-0.03632847369553375
0.9548938274383545,3.3968934151914865,-9.708239831487086,0.07289110193432,0.09461912042652752
0.8636828064918518,4.314862847076106,-7.2992480144846335,0.03262363188865052,0.10734137876552304
0.5472115278244019,-1.9268430869056943,2.2357354727503576,0.0926227779855676,-0.1645955066387395
0.8662108182907104,4.6055592580971325,-7.313962926698491,-0.0846698471970553,0.07877982189545889
0.6452497243881226,-2.7177273058754823,5.4128886011806525,-0.06349552810163507,-0.14631064330819546
0.5876283645629883,-3.4210082277154816,3.8368708112984984,0.03861972119927554,-0.13368489081121593
0.9804443717002869,-0.5072141476878532,-7.830855485204185,0.04995513958963968,0.04614552429205675
0.9903092980384827,0.9519310595039499,-9.358584803697683,0.09047315072392412,0.09220096077037879
0.6251349449157715,-0.8256359849656965,-2.5793524231263003,0.034425041425796846,-0.15855932816689733
0.9935343265533447,4.053648372824758,-7.801079891811514,0.024126984985870133,0.07150259920969354
0.989466667175293,-0.616589487851133,-10.277049860445995,0.05360780180507577,0.038744497368495195
0.8194765448570251,-0.8615235092389619,11.764237146619312,0.08893025750246591,0.1345329211513746
0.986335277557373,3.773182678688562,-9.26048467250728,0.026799545889969075,0.055108419183190815
0.9335566759109497,1.5115785926354763,-7.423369969714875,0.04653154370489024,0.03796609825560902
0.334342896938324,4.077636978271813,-4.004970530749487,-0.049794967452029194,-0.029217510725120036
0.9900180101394653,3.701417033606308,-9.857063795350518,0.09619647414776485,0.09312668890701904
0.3112267255783081,0.552467145384381,-3.732441606436529,0.04623301824511812,-0.1806085123521114
0.9850634336471558,1.4422622127110756,-8.2134452632507,0.06633107058420296,0.0710205672507265
0.9914926886558533,-0.1733222499324402,-10.114662677391335,0.052506733725926194,0.08729532518201047
0.8250605463981628,-0.4767881238281055,-9.094729908737339,0.07178427350229158,0.061707996675289735
0.9905459880828857,0.6647299777790922,-8.744032008600053,0.073057615505158,0.10316878837686304
0.8175493478775024,-1.4047848557249376,12.79529476291059,0.03837390568672797,0.06394529091388178
0.9941455125808716,3.070066093208662,-6.289359529430787,1.3391297310196796e-05,0.004025568627350699
0.35154086351394653,-0.32394143816889465,-3.577996714068701,0.13552519462763718,-0.21082536544713135
0.5968509316444397,-2.550474561653885,2.776953379759862,0.12022526466830517,-0.23337074507450176
0.3369424045085907,-1.0336467087671424,-2.3327737219684046,0.06091298580326488,-0.1892065775379034
0.6128017902374268,-3.345409592488605,4.3243566377351295,0.040387127373642105,-0.16561069073056114
0.4886474013328552,-1.6701652072431825,1.9471376711442536,0.06760260079668425,-0.23355148746799576
0.3608713150024414,5.294874908648272,-6.451071584688555,-0.0196095301550403,0.01980611766889205
0.7583857178688049,6.615810905050592,6.787506091366855,-0.0672498268163012,-0.07050891495320426
0.03205129876732826,2.908835874182887,-0.5195362720041211,0.0523271697573565,-0.07086461605755687
0.6775103807449341,-13.839499246463479,1.8950780092622366,0.009018067835214834,-0.00509662061631821
0.07767371833324432,2.649509201470507,-1.4635116603454696,0.01394991055159842,-0.136038730479216
0.8224415183067322,0.2824406498801516,12.090042649854874,-0.020868603259591778,0.1230258350308163
0.1598728746175766,0.7822085663224988,-4.270585111020303,0.1565857659755788,-0.2096002844450929
0.07565027475357056,0.7083535132616811,0.5106611508738718,-0.07800794663754769,-0.3646709967032971
0.9948711395263672,3.0443884144076057,-6.8674365386656095,0.0024467464727663765,0.03237490358569615
0.9972301125526428,3.6419663411324117,-8.896214138163982,0.06416466630103472,0.08714876960348947
0.9302952289581299,4.100331502285642,-6.388938150732338,0.012656791325970708,-0.015640286711623822
0.988057017326355,0.40386601508319725,-8.19093698392048,0.07218426699235451,0.08344855294269708
0.9902390837669373,-0.2971794505932724,-11.115304291799255,0.02785552919429952,0.006989619880187378
0.005681507755070925,3.27320594136297,0.7918770133589794,0.12526615236260433,-0.05498583154872971
0.9810633659362793,1.8825611185943398,-11.386953507356617,0.02632572553205623,0.024771391894794947
0.9896851181983948,-0.14660442723772968,-9.544758250812533,0.023723736593690307,0.05612902083801447
0.9505478739738464,2.375123390356674,-6.604809504631555,0.026144531211704316,-0.04176942847934619
0.9880257844924927,3.2366248418385983,-7.3167480521382675,0.018163071797772587,0.02632647972255408
0.016628392040729523,2.619687563866715,0.4841962585548022,0.07951091294165982,-0.0382660471694979
0.5132030844688416,-2.127785539959446,3.112482130712178,-0.05381399360043943,-0.125309812221711
0.7584325075149536,3.625295026736424,-8.385968433647282,0.004943302534171079,0.05264947939166066
0.8179212808609009,-1.3111896040778868,12.85003429678139,0.06362621541944817,0.13816709017990395
0.0040989043191075325,-5.8247764706812815,-1.5550846807570122,0.20937051547729066,0.05493573422179385
0.9871050715446472,3.1081762768513306,-9.456276808300895,0.05795648019282868,0.09803489190739785
0.08929291367530823,3.9806311525845004,-1.673426385564749,-0.06278723763480659,-0.03419141542327382
0.9904575347900391,0.6070548602388157,-9.886072092694501,0.07012191078359521,0.07148931180483944
0.9878931641578674,2.082739421101729,-10.298787000836048,0.05225153035459654,0.06521490076920931
0.8187795281410217,-0.9560383578072609,13.592502097081027,0.08885917209212098,-0.026837511279039317
0.9755548238754272,4.624859132277162,-8.003201880268874,-0.011033313409363572,0.0754829225664148
0.5511934161186218,-2.596333899537214,2.4190532459255443,0.11309130532020675,-0.2372403784942495
0.38026440143585205,-0.2982285293351287,-3.8364098622376117,0.10289425406217588,-0.17778023974254692
0.9887904524803162,2.605679440341872,-9.836129795765578,0.06207867770724943,0.09311322924959825
0.29971155524253845,4.6174397182134195,-6.429302639691908,-0.018808755509294034,-0.025795418374907866
0.43275949358940125,1.5879593207511038,-3.004809472375279,0.08726197532169022,-0.14748630360069956
0.5338172316551208,-3.0760378979318976,3.3737221581365207,0.026650471089958137,-0.23774003486615317
0.2899233400821686,-1.1544342159939134,-0.32090178846410833,0.06307305832121385,-0.25439851274220504
0.718600869178772,-0.48796761142955575,-7.9088896347183635,0.10923649191483423,0.09371916300992386
0.9589199423789978,3.89014511501035,-5.847607210527901,-0.01796673949086571,-0.03241073974307238
0.28732383251190186,-1.4817529839131331,-1.181423384663178,0.026921328682730554,-0.25563786433894475
0.10288874059915543,-0.0171400479306725,1.5004965480815726,-0.14941504562295485,-0.21580221709318353
0.2693260908126831,2.228239404929102,-3.842995533233914,0.08252823588453395,-0.0711260622678644
0.5532376170158386,13.523889270948667,1.9233239348196558,0.05057841812489125,-0.11336684939160944
0.9864757061004639,2.201031292908395,-8.928528409684144,0.008491605575018915,0.08423772435423565
0.9925070405006409,0.766315454932473,-8.379436478608142,0.06573208586216708,0.09169844371582897
0.9933236837387085,3.440455173745282,-9.238999974029895,0.06584810701624229,0.10779062439702729
0.34652647376060486,-1.057763663986596,-0.22736306371577633,0.09146152320745993,-0.30386867011671087
0.3169862627983093,0.08622716626448586,-4.289143057087407,0.10967795614185653,-0.1646745462035583
0.08541637659072876,1.2925702001807269,0.9073182164714546,-0.012075807459172201,-0.202538673733374
0.7301485538482666,1.036286208166163,-2.223639022401353,0.05063579048149788,-0.09755570159064356
0.8252373933792114,-1.3529370402422929,10.367315608940737,0.001544300547410936,0.12212878011803865
0.9852637052536011,2.665737556286385,-7.902541400440158,0.018817382722414736,0.055765217515353266
0.966636598110199,4.404687581432511,-6.349705881329724,-0.0067353820138198175,0.005266165741180911
0.11874988675117493,0.33822964260015254,0.6589347978685229,-0.05895917011296391,-0.2629022706644246
0.7523778080940247,6.102306525986064,5.7294452000523135,-0.05060372161524013,-0.02893802299490399
0.3085739016532898,-0.1593914862650608,-1.3396533898422782,0.09144628877859168,-0.22429609572612816
0.2952992618083954,-0.06687526266358,-1.2804076798773234,0.1065321348814112,-0.16041593882077418
0.004277060739696026,-5.908496608137741,-1.73585350611632,0.17630779341157699,0.02271260580097837
0.3025425672531128,-0.8981269851516743,-2.902131671260765,0.13649266509759153,-0.2609587376388402
0.48707908391952515,1.0435715165611952,-2.2904388473503468,0.10326501129126994,-0.1685309004075076
0.0045202383771538734,-6.147300469954812,-1.2374450234417298,0.22278853677750357,0.01040436375924014
0.9913730621337891,3.354221704430839,-9.168153303922214,0.03920519057419654,0.09045849661218815
0.8193439245223999,-1.0948367955846607,11.817649583481785,0.12414169221572546,0.1641005044366504
0.8173022866249084,8.58017459494998,8.303553031348379,-0.0638284229753349,-0.02345043273534569
0.6775103807449341,-13.43009242007593,2.213744094990154,0.0059354664729957575,-0.004180046005840559
0.9894718527793884,1.8294269370305614,-7.516882868716298,0.06340089883122631,0.07009321034921957
0.5494586229324341,-2.6125307359218417,3.7057546389451894,-0.0025062269399425147,-0.2020195226827521
0.9827253222465515,0.19574580977811887,-10.171037209423195,0.03302015296800521,0.03471881433905593
0.45124489068984985,-1.7146742457159143,-8.569711251151118,0.11150460147873176,0.15193777738118547
0.258836954832077,0.047480794237827764,-1.9633159037700072,0.08996276444372575,-0.2714968341704507
0.5438408255577087,13.309296099625554,1.5968819865632367,0.014313989564378626,-0.020975726334257077
0.9580538272857666,-0.9585747580550176,-8.778325145443045,0.08776740636347348,0.09625518549628376
0.6189761757850647,10.231255279598345,0.8333301295294803,0.03180494017489488,-0.0028539590447129817
0.7901522517204285,9.553311282838708,8.101897510715066,0.00604910738136974,0.05162563797040842
0.3358630836009979,1.4508333633980988,-3.190446134384022,0.1089731762311349,-0.11200048172381438
0.9881896376609802,1.8416944492208862,-8.729901452644553,0.08148098744957989,0.08551551103386154
0.9840152859687805,0.5485429536263574,-11.093536800131078,0.03374473342568589,0.03859748844926588
0.2828438878059387,-1.3761849685145413,-0.2070740291931912,0.059212878437575334,-0.28874039434301424
0.19747433066368103,3.356576012257314,-4.449444454442394,0.0031232529540898956,-0.010816359446805689
0.9921975135803223,1.7533125858629184,-9.381995477966248,0.07897830096028624,0.11357560682663989
0.5232058763504028,-2.715048790845117,1.7360066066298778,0.13335744571897717,-0.1471640580782359
0.9832246899604797,2.4315289583142214,-10.891224709034988,0.03643555877863161,0.06266738908110486
0.7926880121231079,8.747948709922808,8.254598774128294,0.0072080385027802505,-0.047475020705575584
0.5977585911750793,-3.047205104283147,3.5727030652844483,0.09675560019327437,-0.2520161933946381
0.9859477281570435,1.7682296342472525,-9.207817001272797,0.07711466301752574,0.10191720272818476
0.39484333992004395,1.5229352432314747,-3.237840208380749,0.09264909455270193,-0.1418504720334017
0.8295547366142273,-1.2202889948819864,9.873808402206546,0.038961739379047775,0.18645441194026036
0.6416527628898621,-2.6115720123765813,5.1690679896126035,-0.03245375994751905,-0.14172386097103054
0.7924227714538574,9.251220666301602,8.33700257724994,-0.024997886543393112,-0.04453162080782343
0.98531574010849,1.0748278917809297,-10.843042858165381,0.007701793185949032,0.039948106548922405
0.00839547161012888,3.7371619537095992,-0.35402638989839647,0.034808128624086915,-0.07950286228581648
0.7926385998725891,9.216451685931098,7.701240849195486,0.008093676283020169,0.020938833300362825
0.6336656212806702,-2.284580492475531,6.116095009754104,-0.022678054905426636,-0.16919276420702434
