t,x1,x2
0.8143990635871887,6.143065929412842,-0.0636436268687248
0.1527373492717743,-9.906416893005373,0.1977775394916534
0.8424603939056396,7.559791088104248,0.5837616324424744
0.0108528584241867,-11.283764839172363,4.218998432159424
0.6438009142875671,1.7215646505355835,-4.75340747833252
0.1636903882026672,-10.93655776977539,0.7738829255104065
0.8589237332344055,6.776619911193848,3.741097688674927
0.0720592960715293,-12.126012802124023,1.7461848258972168
0.0078517626971006,-10.632554054260254,6.037081718444824
0.1548197120428085,-9.427508354187012,0.897881031036377
0.934332311153412,9.56019687652588,-1.0534915924072266
0.0103518534451723,-11.894205093383787,3.624245405197144
0.8494822978973389,4.693862915039063,1.334333419799805
0.0075428551062941,-10.719006538391112,5.06099796295166
0.1550600379705429,-11.21540355682373,0.6751543879508972
0.1769329607486724,-8.56983757019043,-0.1749086678028106
0.9653149247169496,3.280925035476685,5.031542778015137
0.8707061409950256,8.284689903259277,5.208361625671387
0.5366643667221069,-2.212287187576294,-2.038088083267212
0.4152823388576507,-3.6094486713409424,-4.164959907531738
0.1809087395668029,-8.90953540802002,0.3773789703845978
0.8732010722160339,3.569396734237671,0.0325968489050865
0.8908993005752563,4.425161361694336,3.163008213043213
0.7941754460334778,6.319591045379639,-1.5163501501083374
0.8470037579536438,6.654440879821777,1.6738739013671875
0.8497403264045715,7.159107208251953,1.6885645389556885
0.9634471535682678,3.1209917068481445,4.762561798095703
0.9594497680664062,3.002023220062256,4.702165603637695
0.1726410537958145,-10.667444229125977,-0.3267907798290252
0.9984428882598876,1.861863732337952,5.918917655944824
0.009238414466381,-11.509516716003418,5.44642972946167
0.1749998182058334,-11.218835830688477,-1.0843626260757446
0.8580673933029175,8.002446174621582,2.3274738788604736
0.8049341440200806,5.791689872741699,-1.0305628776550293
0.7428509593009949,4.462512493133545,-4.057958126068115
0.0658705681562423,-9.445645332336426,2.2992372512817383
0.0042874682694673,-9.852466583251951,4.860494136810303
0.8311941027641296,5.511260032653809,0.9322802424430848
0.8726276755332947,4.675880432128906,0.840899646282196
0.8367928266525269,6.628096580505371,1.5069003105163574
0.9981555938720704,2.1794276237487797,6.232158184051514
0.0098174894228577,-11.90968418121338,4.721310615539551
0.8625739812850952,8.133594512939453,3.92781400680542
0.9986212849617004,2.523493528366089,5.750365257263184
0.9880378246307372,2.377943754196167,5.020498752593994
0.8663241267204285,8.305770874023438,4.1690754890441895
0.3172374367713928,-4.846344947814941,-3.163194179534912
0.5455158352851868,-0.5807117223739624,-4.023951530456543
0.6386364698410034,1.4968080520629885,-3.991345882415772
0.8554148077964783,7.57006311416626,3.3770148754119877
0.8636190295219421,3.838439464569092,0.429884135723114
0.8609697818756104,6.629302978515625,2.966253757476806
0.8647608160972595,7.560184478759766,4.172880172729492
0.0073115844279527,-11.349223136901855,5.678881168365479
0.5260036587715149,-1.1936876773834229,-3.761688232421875
0.7644810080528259,5.365062713623047,-3.084983587265014
0.8627932071685791,7.546737194061279,4.0811285972595215
0.365919828414917,-4.320396900177002,-3.6954503059387207
0.5853089690208435,0.0924322381615638,-3.801011562347412
0.6443899869918823,1.975072979927063,-4.029920101165772
0.0016213500639423,-8.506268501281738,3.989628791809082
0.6600133776664734,2.476689100265503,-4.131410598754883
0.3259513676166534,-4.754583835601807,-3.077797174453736
0.8751962780952454,3.4371497631073,2.603378772735596
0.3738787472248077,-4.272139549255371,-3.4353129863739014
0.999538242816925,1.9274686574935915,5.7674994468688965
0.7917328476905823,6.185782432556152,-1.911787509918213
0.5267667174339294,-0.7970221638679504,-4.941494941711426
0.7805399894714355,6.159677505493164,-2.6213595867156982
0.562220573425293,-0.3789696991443634,-5.259661674499512
0.4011920392513275,-3.7240731716156006,-3.847638130187988
0.8951212167739868,4.548531532287598,3.138040542602539
0.3943123519420624,-3.5543253421783447,-4.315497875213623
0.9905027747154236,2.663227081298828,5.226504325866699
0.835468590259552,5.894766330718994,1.3489675521850586
0.8567119836807251,7.779182910919189,3.493380308151245
0.8511554002761841,6.3117265701293945,2.5173494815826416
0.0176528953015804,-12.134492874145508,2.6418144702911377
0.8664761185646057,4.213947296142578,0.8786740303039551
0.869782030582428,7.919233798980713,5.321330547332764
0.0053322277963161,-9.277944564819336,5.40188455581665
0.8646217584609985,6.304164886474609,4.044516086578369
0.1696045994758606,-10.607409477233888,0.0712750926613807
0.7987411618232727,6.037047386169434,-1.748989462852478
0.8654937744140625,4.579712867736816,1.0014967918395996
0.1593238115310669,-7.778547286987305,-1.14655339717865
0.8708397150039673,8.025877952575684,4.690021991729736
0.9950709939002992,2.343017816543579,6.519671440124512
0.2692404389381408,-5.484843730926514,-2.857442855834961
0.1726174503564834,-11.013530731201172,-0.6728261113166809
0.9518236517906188,3.806472539901733,4.323861122131348
0.322674423456192,-5.035715103149414,-3.527352333068848
0.0079254116863012,-11.570083618164062,4.633237361907959
0.0079786218702793,-10.594983100891112,6.157344341278076
0.6960471272468567,3.1369705200195312,-3.743568420410156
0.8703648447990417,8.165061950683594,5.12317419052124
0.1597490757703781,-7.950779914855957,-1.7666882276535034
0.5554709434509277,-0.4477918446063995,-4.057663917541504
0.0103506809100508,-12.090603828430176,3.99861478805542
0.5030747056007385,-1.805994272232056,-4.994431018829346
0.865576446056366,4.1258697509765625,0.6579006314277649
0.9977173805236816,2.383009672164917,5.37546968460083
0.8439857959747314,7.1107258796691895,1.113385558128357
0.1689044088125229,-9.363262176513672,0.3220773339271545
0.1628689169883728,-10.495506286621094,-1.2921831607818604
0.1381343007087707,-10.367673873901367,1.207064509391785
0.8504728674888611,5.40344762802124,2.282320737838745
0.8570888638496399,1.4744542837142944,-1.3364169597625732
0.1641542762517929,-10.846176147460938,-1.0082930326461792
0.8695895671844482,7.230613708496094,4.559953689575195
0.8444679379463196,4.329949378967285,0.0169939119368791
0.8721317052841187,5.244468688964844,1.0347877740859983
0.1679423302412033,-7.720162868499756,-1.634803295135498
0.0156927201896905,-12.415639877319336,3.33589506149292
0.9212304353713988,8.525829315185547,-1.084492564201355
0.7841085195541382,5.377959251403809,-2.249274015426636
0.0068262009881436,-11.047429084777832,6.0375189781188965
0.1688911467790603,-10.719045639038086,-1.287606716156006
0.6481401324272156,1.970642328262329,-4.608252048492432
0.0999382138252258,-8.379679679870605,2.4396872520446777
0.878290593624115,3.480064868927002,2.4080207347869877
0.1567418873310089,-11.588831901550291,-0.7396232485771179
0.1483613103628158,-10.684873580932615,-0.0795409828424453
0.7124826312065125,3.415705442428589,-3.683028936386109
0.8356572389602661,6.1202592849731445,1.4535598754882812
0.3027588129043579,-5.0101318359375,-2.8227639198303223
0.1659898906946182,-10.362075805664062,-0.5544114708900452
0.1697372496128082,-9.791050910949709,-1.1550769805908203
0.0023956659715622,-10.125840187072754,3.2204718589782715
0.8574161529541016,6.346333026885986,1.9683310985565183
0.8374492526054382,4.688599586486816,0.7533395290374756
0.865256667137146,7.021125793457031,4.673436641693115
0.5903444886207581,0.0887177661061286,-4.05757999420166
0.8433339595794678,7.819336414337158,1.251763105392456
0.5865074396133423,0.4960363209247589,-3.917595148086548
0.8613121509552002,4.78769063949585,1.888856291770935
0.8559975624084473,6.874727725982666,5.127203464508057
0.0070516443811357,-11.915075302124023,4.674609661102295
0.9013797044754028,4.188296794891357,3.536183357238769
0.895595133304596,1.9140368700027464,0.3907656967639923
0.8113881945610046,5.518851280212402,-0.3910093009471893
0.1475364565849304,-10.291770935058594,0.4086712896823883
0.1049123853445053,-9.46182918548584,1.608235478401184
0.8879905939102173,4.018111705780029,2.8151192665100098
0.0071639050729572,-11.255504608154297,5.369324207305908
0.6399843096733093,0.529048502445221,-3.5304861068725586
0.1695111989974975,-11.241039276123049,-1.4444996118545532
0.7384824752807617,4.520283222198486,-3.0893702507019043
0.1710853576660156,-9.204984664916992,-1.4518561363220217
0.8522411584854126,7.648450374603271,2.894296884536743
0.8561909198760986,6.036132335662842,1.941563963890076
0.8760431408882141,3.733307838439941,1.4692425727844238
0.9876030683517456,2.9773006439208984,5.437191486358643
0.008617715910077,-11.472138404846191,4.160978317260742
0.46512371301651,-2.3818581104278564,-4.729739665985107
0.245789498090744,-6.19049596786499,-2.6830711364746094
0.0885919108986854,-8.4981107711792,2.327148675918579
0.5477423667907715,-0.3686588108539581,-5.280361652374268
0.8586193919181824,7.114553928375244,5.129554748535156
0.1714322417974472,-11.17318058013916,-0.2336448580026626
0.1656327843666076,-9.196831703186035,0.2360162436962127
0.817656934261322,7.19303035736084,-0.6909090280532837
0.7433920502662659,4.520586013793945,-3.8172919750213614
0.8606894016265869,5.573319435119629,1.669433832168579
0.7810221910476685,5.393578052520752,-2.150336503982544
0.85496985912323,6.850988388061523,2.739463329315185
0.8760764598846436,4.895575046539307,2.658242702484131
0.2746595442295074,-6.092449188232422,-2.79109001159668
0.7882969379425049,6.046676158905029,-2.374114990234375
0.6500343680381775,0.051720343530178,-3.320479393005371
0.9591587781906128,2.7087297439575195,4.390323162078857
0.0130995623767375,-11.912753105163574,3.644553422927856
0.3751651644706726,-4.4628682136535645,-3.420644998550415
0.1581545621156692,-8.372979164123535,-1.1617931127548218
0.7659305334091187,5.0980963706970215,-2.6965019702911377
0.7842682600021362,2.7282042503356934,-1.984600305557251
0.1684405654668808,-10.396270751953123,0.1628055870532989
0.7459188103675842,1.343919277191162,-2.557593822479248
0.935269832611084,9.353281021118164,-1.349803805351257
0.8417580127716064,5.724395275115967,0.9349374175071716
0.300650805234909,-5.515041351318359,-3.642047882080078
0.551558792591095,-0.8716482520103455,-5.093639850616455
0.16886967420578,-11.3952054977417,-0.8900811076164246
0.8924912810325623,2.3741300106048584,-0.0822982266545295
0.5813570618629456,0.5280131101608276,-4.993752479553223
0.5673739910125732,-0.3127533793449402,-5.148126602172852
0.55064857006073,-1.4587304592132568,-4.4080657958984375
0.8466687202453613,7.102696895599365,1.7050588130950928
0.9991808533668518,2.259537696838379,6.034936428070068
0.9993085265159608,2.421682596206665,5.985020637512207
0.8668713569641113,8.384478569030762,5.238557815551758
0.8510730266571045,5.081400394439697,1.6830095052719116
0.1657421290874481,-11.210487365722656,0.5376771092414856
0.9334741234779358,3.60406231880188,4.25385046005249
0.0097497878596186,-11.46768283843994,4.708066463470459
0.5948206186294556,1.0239607095718384,-4.1809515953063965
0.8730438351631165,5.363948345184326,0.7832772731781006
0.9502497911453248,4.096330642700195,4.706991672515869
0.8547764420509338,7.523606300354004,3.6738955974578857
0.5015885233879089,-1.509695053100586,-3.7886881828308105
0.5815219283103943,0.5245585441589355,-4.984142303466797
0.8847880959510803,2.840993642807007,2.0126941204071045
0.0370006673038005,-12.289029121398926,2.3542048931121826
0.6885105967521667,1.552534580230713,-3.2210817337036133
0.7847421169281006,5.551121711730957,-2.036028385162353
0.8438287973403931,6.836996078491211,1.285006403923035
0.92601478099823,8.224971771240234,-1.2287211418151855
0.927757441997528,4.683940887451172,4.294625282287598
0.1687186956405639,-9.511768341064451,-1.6576181650161743
0.1703075915575027,-9.823418617248535,-1.0399161577224731
0.8378766179084778,5.317297458648682,0.976250946521759
0.8586255311965942,4.572342872619629,0.5657959580421448
0.1776118874549865,-10.920720100402832,-0.6133015155792236
0.5507505536079407,-0.2899037003517151,-4.181751728057861
0.6557912826538086,2.5100691318511963,-4.370454788208008
0.4901107251644134,-2.4735217094421387,-4.192916393280029
0.8026188015937805,5.631628513336182,-1.073256015777588
0.8659961223602295,7.575577735900879,3.85356068611145
0.8521456122398376,6.513248920440674,3.741758823394776
0.00496586272493,-10.72493839263916,3.3942787647247314
0.8647068738937378,7.641459941864014,5.18425989151001
0.50593501329422,-1.5740901231765747,-4.694464683532715
0.0083549683913588,-11.36491584777832,4.34407377243042
0.8640280365943909,8.412720680236816,4.267456531524658
0.1660885363817215,-11.003931045532228,-1.1728581190109253
0.8516475558280945,6.511387825012207,2.0635886192321777
0.1607244312763214,-10.640584945678713,0.1169970333576202
0.8635391592979431,7.182751655578613,5.100608825683594
0.0065085566602647,-9.242671966552734,3.1085636615753174
0.1668270528316497,-10.241841316223145,0.7279509902000427
0.7999621629714966,3.345243215560913,-1.4667065143585205
0.0168218612670898,-12.143136978149414,2.5351555347442627
0.8699096441268921,5.092972755432129,2.548285484313965
0.8565086722373962,6.331027984619141,2.2544379234313965
0.165242314338684,-7.717051982879639,-2.022986888885498
0.6355565190315247,1.628542423248291,-3.916144132614136
0.9784541130065918,3.288846731185913,5.075646877288818
0.1637035757303238,-7.72325849533081,-1.7825981378555298
0.1581248342990875,-8.885526657104492,-0.1757519543170929
0.7261226177215576,4.0303802490234375,-3.5861921310424805
0.7775736451148987,2.628813982009888,-2.0395703315734863
0.7657297253608704,2.357985496520996,-2.252563953399658
0.8859474658966064,5.128851413726807,3.19299840927124
0.7865357995033264,5.469441890716553,-1.7237716913223269
0.7128962874412537,1.3406211137771606,-2.951711893081665
0.1677120923995971,-11.093955039978027,-0.8421449065208435
0.8388953804969788,7.162699222564697,0.6111158132553101
0.3247707486152649,-4.781803131103516,-3.615132331848145
0.0974713340401649,-10.0439453125,1.5839563608169556
